Order,Family,Genus,species,tree.name,female2n,male2n,B.chromosomes,sex.chromosome.system,notes..comments,hapauto,codedSCS,Source,Study,sim.state
Primates,Cercopithecidae,Papio,anubis,Papio_anubis,42,42,,XY,,20,unfused,Animal Karyotype Book 2020,Bigoni and Stanyon (Unpublished),19
Primates,Cercopithecidae,Papio,hamadryas,Papio_hamadryas,42,42,,XY,,20,unfused,Animal Karyotype Book,Bigoni and Stanyon (Unpublished),19
Primates,Cercopithecidae,Papio,papio,Papio_papio,42,42,,XY,,20,unfused,Blackmon,,19
Carnivora,Viverridae,Paradoxurus,hermaphroditicus,Paradoxurus_hermaphroditicus,42,42,,XY,,20,unfused,Blackmon,Wurster-Hill and Gray 1975,19
Rodentia,Heteromyidae,Perognathus,goldmani,Perognathus_goldmani,42,42,,XY,,20,unfused,Blackmon,,19
Artiodactyla,Physeteridae,Physeter,catodon,Physeter_catodon,42,42,,XY,,20,unfused,Blackmon,,19
Artiodactyla,Physeteridae,Physeter,macrocephalus,Physeter_macrocephalus,42,42,,XY,,20,unfused,Animal Karyotype Book,Arnason and Benirscke 1973,19
Chiroptera,Vespertilionidae,Pipistrellus,eisentrauti,Pipistrellus_eisentrauti,42,42,,XY,,20,unfused,Animal Karyotype Book,Volleth et al. 2001,19
Chiroptera,Vespertilionidae,Pipistrellus,kuhli,Pipistrellus_kuhli,42,42,,XY,,20,unfused,Animal Karyotype Book,Volleth et al. 2001,19
Lagomorpha,Leporidae,Pronolagus,rupestris,Pronolagus_rupestris,42,42,,XY,,20,unfused,Animal Karyotype Book,Robinson et al. 2002,19
Primates,Indriidae,Propithecus,tattersalli,Propithecus_tattersalli,42,42,,XY,,20,unfused,Animal Karyotype Book,CRES San Diego (Unpublished),19
Rodentia,Muridae,Rattus,agentiventer,Rattus_agentiventer,42,42,,XY,,20,unfused,Blackmon,,19
Rodentia,Muridae,Rattus,exulans,Rattus_exulans,42,42,,XY,,20,unfused,Blackmon,,19
Rodentia,Muridae,Rattus,mindanensis,Rattus_mindanensis,42,42,,XY,,20,unfused,Blackmon,,19
Rodentia,Muridae,Rattus,nitidus,Rattus_nitidus,42,42,,XY,,20,unfused,Blackmon,,19
Rodentia,Muridae,Rattus,norvegicus,Rattus_norvegicus,42,42,,XY,,20,unfused,Blackmon,Nilson et al. 2001,19
Rodentia,Muridae,Rattus,tanezumi,Rattus_tanezumi,42,42,,XY,,20,unfused,Animal Karyotype Book 2020,Aniskin and Volobouev (Unpublished),19
Rodentia,Cricetidae,Reithrodontomys,megalotis,Reithrodontomys_megalotis,42,42,,XY,,20,unfused,Blackmon,,19
Chiroptera,Rhinopomatidae,Rhinopoma,microphyllum,Rhinopoma_microphyllum,42,42,,XY,,20,unfused,Animal Karyotype Book,Qumsiyeh 1988,19
Rodentia,Dipodidae,Sicista,napaea,Sicista_napaea,42,42,,XY,,20,unfused,Animal Karyotype Book,Graphodatsky (Unpublished),19
Eulipotyphla,Soricidae,Sorex,caecutiens,Sorex_caecutiens,42,42,,XY,,20,unfused,Animal Karyotype Book,Biltueva et al. 2011,19
Eulipotyphla,Soricidae,Sorex,minutus,Sorex_minutus,42,42,,XY,,20,unfused,Animal Karyotype Book,Biltueva et al. 2011,19
Rodentia,Erethizontidae,Sphiggurus,villosus,Sphiggurus_villosus,42,42,,XY,,20,unfused,Animal Karyotype Book 2020,Bonvicino et al. 2000,19
Lagomorpha,Leporidae,Sylvilagus,audubonii,Sylvilagus_audubonii,42,42,,XY,,20,unfused,Animal Karyotype Book,Robinson et al. 1984,19
Lagomorpha,Leporidae,Sylvilagus,floridanus,Sylvilagus_floridanus,42,42,,XY,,20,unfused,Animal Karyotype Book,Robinson et al. 1983,19
Lagomorpha,Leporidae,Sylvilagus,nuttallii,Sylvilagus_nuttallii,42,42,,XY,,20,unfused,Animal Karyotype Book,Robinson et al. 1984,19
Chiroptera,Emballonuridae,Taphozous,longimanus,Taphozous_longimanus,42,42,,XY,,20,unfused,Blackmon,Sreepada et al. 1995,19
Chiroptera,Emballonuridae,Taphozous,melanopogon,Taphozous_melanopogon,42,42,,XY,,20,unfused,Animal Karyotype Book,Sreepada et al. 1995,19
Chiroptera,Emballonuridae,Taphozous,nudiventris,Taphozous_nudiventris,42,42,,XY,,20,unfused,Animal Karyotype Book,Sreepada et al. 1995,19
Primates,Cercopithecidae,Theropithecus,gelada,Theropithecus_gelada,42,42,,XY,,20,unfused,Animal Karyotype Book 2020,M. Houck (Unpublished),19
Rodentia,Cricetidae,Tylomys,nudicaudus,Tylomys_nudicaudus,42,42,,XY,,20,unfused,Blackmon,,19
Rodentia,Cricetidae,Akodon,paranaensis,Akodon_paranaensis,44,44,,XY,,21,unfused,Animal Karyotype Book 2020,Hass et al. 2008,20
Artiodactyla,Balaenopteridae,Balaenoptera,acutorostrata,Balaenoptera_acutorostrata,44,44,,XY,,21,unfused,Blackmon,Arnason 1981a,20
Artiodactyla,Balaenopteridae,Balaenoptera,borealis,Balaenoptera_borealis,44,44,,XY,,21,unfused,Blackmon,Nash (Unpublished),20
Artiodactyla,Balaenopteridae,Balaenoptera,musculus,Balaenoptera_musculus,44,44,,XY,,21,unfused,Animal Karyotype Book,Arnason and Widegren 1989,20
Artiodactyla,Balaenopteridae,Balaenoptera,physalus,Balaenoptera_physalus,44,44,,XY,,21,unfused,Blackmon,Arnason 1974a,20
Eulipotyphla,Soricidae,Blarinella,griselda,Blarinella_griselda,44,44,,XY,,21,unfused,Animal Karyotype Book 2020,Ye et al. 2006,20
Lagomorpha,Leporidae,Brachylagus,idahoensis,Brachylagus_idahoensis,44,44,,XY,,21,unfused,Animal Karyotype Book,Robinson et al. 2002,20
Lagomorpha,Leporidae,Bunolagus,monticularis,Bunolagus_monticularis,44,44,,XY,,21,unfused,Animal Karyotype Book,Robinson et al. 2002,20
Primates,Pitheciidae,Callicebus,coimbrai,Callicebus_coimbrai,44,44,,XY,,21,unfused,Animal Karyotype Book 2020,Rodrigues et al. 2006,20
Primates,Pitheciidae,Callicebus,personatus,Callicebus_personatus,44,44,,XY,,21,unfused,Animal Karyotype Book 2020,Rofdrigues et al. 2011,20
Primates,Callitrichidae,Callithrix,argentata,Callithrix_argentata,44,44,,XY,,21,unfused,Blackmon,Canavez et al. 1996,20
Primates,Callitrichidae,Callithrix,chrysoleuca,Callithrix_chrysoleuca,44,44,,XY,,21,unfused,Animal Karyotype Book,Nagamachi et al. 1996,20
Primates,Callitrichidae,Callithrix,emiliae,Callithrix_emiliae,44,44,,XY,,21,unfused,Animal Karyotype Book,Nagamachi et al. 1996,20
Primates,Callitrichidae,Callithrix,humeralifer,Callithrix_humeralifer,44,44,,XY,,21,unfused,Animal Karyotype Book,Nagamachi et al. 1996,20
Primates,Callitrichidae,Callithrix,mauesi,Callithrix_mauesi,44,44,,XY,,21,unfused,Animal Karyotype Book,Nagamachi et al. 1996,20
Primates,Callitrichidae,Callithrix,pygmaea,Callithrix_pygmaea,44,44,,XY,,21,unfused,Blackmon,,20
Rodentia,Cricetidae,Calomyscus,bailwardi,Calomyscus_bailwardi,44,44,,XY,,21,unfused,Animal Karyotype Book,Radjabli et al. (Unpublished),20
Rodentia,Cricetidae,Calomyscus,elburzensis,Calomyscus_elburzensis,44,44,,XY,,21,unfused,Animal Karyotype Book 2020,Romanenko (Unpublished),20
Rodentia,Cricetidae,Calomyscus,firiusaensis,Calomyscus_firiusaensis,44,44,,XY,,21,unfused,Animal Karyotype Book 2020,Graphodatsky et al. (Unpublished),20
Rodentia,Cricetidae,Calomyscus,mystax,Calomyscus_mystax,44,44,,XY,,21,unfused,Animal Karyotype Book,Radjabli et al. (Unpublished),20
Primates,Callitrichidae,Cebuella,pygmaea,Cebuella_pygmaea,44,44,,XY,,21,unfused,Animal Karyotype Book,Bigoni and Stanyon (Unpublished),20
Rodentia,Muridae,Celaenomys,silaceus,Celaenomys_silaceus,44,44,,XY,,21,unfused,Animal Karyotype Book 2020,Rickart and Heany 2002,20
Chiroptera,Vespertilionidae,Chalinolobus,morio,Chalinolobus_morio,44,44,,XY,,21,unfused,Animal Karyotype Book,Volleth and Tidemann 1989,20
Rodentia,Muridae,Chrotomys,silaceus,Chrotomys_silaceus,44,44,,XY,,21,unfused,Animal Karyotype Book,Rickart and Heany 2002,20
Primates,Cercopithecidae,Colobus,angolensis palliatus,Colobus_angolensis palliatus,44,44,,XY,,21,unfused,Animal Karyotype Book 2020,M. Houck (Unpublished),20
Primates,Cercopithecidae,Colobus,guereza,Colobus_guereza,44,44,,XY,,21,unfused,Animal Karyotype Book,Bigoni et al. 1997b,20
Eulipotyphla,Soricidae,Crocidura,crossei,Crocidura_crossei,44,44,,XY,,21,unfused,Animal Karyotype Book 2020,Aniskin (Unpublished),20
Artiodactyla,Bovidae,Damaliscus,hunteri,Damaliscus_hunteri,44,44,,XY,,21,unfused,Animal Karyotype Book,Kumamoto et al. 1996,20
Artiodactyla,Monodontidae,Delphinapterus,leucas,Delphinapterus_leucas,44,44,,XY,,21,unfused,Animal Karyotype Book,Jarrell and Arnason 1981,20
Artiodactyla,Delphinidae,Delphinus,bairdii,Delphinus_bairdii,44,44,,XY,,21,unfused,Blackmon,,20
Artiodactyla,Delphinidae,Delphinus,delphis,Delphinus_delphis,44,44,,XY,,21,unfused,Animal Karyotype Book,Arnason 1974a,20
Perissodactyla,Equidae,Equus,burchelli,Equus_burchelli,44,44,,XY,,21,unfused,Animal Karyotype Book,Trifonov et al. 2008,20
Perissodactyla,Equidae,Equus,burchelli boehmi,Equus_burchelli boehmi,NA,44-45,,XY,,21,unfused,Animal Karyotype Book 2020,CRES San Diego (Unpublished),20
Perissodactyla,Equidae,Equus,prewalskii,Equus_prewalskii,44,44,,XY,,21,unfused,Blackmon,,20
Artiodactyla,Eschrichtiidae,Eschrichtius,robustus,Eschrichtius_robustus,44,44,,XY,,21,unfused,Animal Karyotype Book,Arnason 1981a,20
Primates,Lemuridae,Eulemur,macaco,Eulemur_macaco,44,44,,XY,,21,unfused,Animal Karyotype Book 2020,Muller et al. 2004,20
Primates,Lemuridae,Eulemur,macaco falvifrons,Eulemur_macaco falvifrons,44,44,,XY,,21,unfused,Animal Karyotype Book,CRES San Diego (Unpublished),20
Carnivora,Eupleridae,Galidia,elegans,Galidia_elegans,44,44,,XY,,21,unfused,Animal Karyotype Book,Wurster-Hill and Gray 1975,20
Artiodactyla,Delphinidae,Globicephala,macrorhynchus,Globicephala_macrorhynchus,44,44,,XY,,21,unfused,Animal Karyotype Book,Arnason 1974a,20
Primates,Hylobatidae,Hylobates,lar,Hylobates_lar,44,44,,XY,,21,unfused,Animal Karyotype Book,Jauch et al. 1992,20
Artiodactyla,Delphinidae,Lagenorhynchus,albirostris,Lagenorhynchus_albirostris,44,44,,XY,,21,unfused,Animal Karyotype Book,Arnason 1980,20
Primates,Lemuridae,Lemur,macaco,Lemur_macaco,44,44,,XY,,21,unfused,Blackmon,Muller et al. 2004,20
Rodentia,Muridae,Leopoldamys,edwarsi,Leopoldamys_edwarsi,44,44,,XY,,21,unfused,Animal Karyotype Book,Sablina et al. (Unpublished),20
Artiodactyla,Lipotidae,Lipotes,vexillifer,Lipotes_vexillifer,44,44,,XY,,21,unfused,Animal Karyotype Book,Minrong et al. 1986,20
Artiodactyla,Balaenopteridae,Megaptera,novaeangliae,Megaptera_novaeangliae,44,44,,XY,,21,unfused,Animal Karyotype Book,Arnason 1974a,20
Carnivora,Mustelidae,Meles,meles,Meles_meles,44,44,,XY,,21,unfused,Animal Karyotype Book,Nie et al. 2002,20
Rodentia,Muridae,Meriones,libycus,Meriones_libycus,44,44,,XY,,21,unfused,Blackmon,Darvish and Volobouev (Unpublished),20
Rodentia,Muridae,Meriones,shawi,Meriones_shawi,44,44,,XY,,21,unfused,Blackmon,,20
Rodentia,Muridae,Meriones,unguiculatus,Meriones_unguiculatus,44,44,,XY,,21,unfused,Blackmon,Darvish and Volobouev (Unpublished),20
Rodentia,Cricetidae,Mesocricetus,auratus,Mesocricetus_auratus,44,44,,XY,,21,unfused,Blackmon,Popescu and DiPaolo 1972,20
Rodentia,Cricetidae,Mesocricetus,brandti,Mesocricetus_brandti,44,44,,XY,,21,unfused,Animal Karyotype Book,Popescu and DiPaolo 1972,20
Rodentia,Cricetidae,Mesocricetus,raddei,Mesocricetus_raddei,44,44,,XY,,21,unfused,Animal Karyotype Book,Romanenko et al. 2007,20
Rodentia,Cricetidae,Microtus,gromovi,Microtus_gromovi,44,44,,XY,,21,unfused,Animal Karyotype Book 2020,Lemskaya (Unpublished),20
Rodentia,Cricetidae,Microtus,maximowiczii,Microtus_maximowiczii,44,44,,XY,,21,unfused,Animal Karyotype Book,Sablina et al. (Unpublished),20
Chiroptera,Vespertilionidae,Murina,cyclotis,Murina_cyclotis,44,44,,XY,,21,unfused,Animal Karyotype Book,Rickart et al. 1999,20
Chiroptera,Vespertilionidae,Murina,hilgendorfi,Murina_hilgendorfi,44,44,,XY,,21,unfused,Animal Karyotype Book 2020,Kulemzina et al. 2011b,20
Carnivora,Mustelidae,Mustela,altaica,Mustela_altaica,44,44,,XY,,21,unfused,Blackmon,Graphodatsky et al. 2002,20
Carnivora,Mustelidae,Mustela,erminea,Mustela_erminea,44,44,,XY,,21,unfused,Blackmon,Graphodatsky (Unpublished),20
Rodentia,Gliridae,Myomimus,personatus,Myomimus_personatus,44,44,,XY,,21,unfused,Animal Karyotype Book,Graphodatsky (Unpublished),20
Chiroptera,Vespertilionidae,Myotis,altarium,Myotis_altarium,44,44,,XY,,21,unfused,Animal Karyotype Book 2020,Ao et al.2006,20
